"Sample.Point.Code","Date","Hour","Type","Subgroup","Parameter","Species","Operator","Value","Unit","Additional.information","Situation","Level","Depth"
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Potencial Redox","-","=",376,"mV",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","% Grava","-","=",0.05,"%",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","% Limo/Arcilla","-","=",1.29,"%",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","% Materia orgánica","-","=",1.39,"%",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","% Arena","-","=",98.66,"%",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","% Humedad","-","=",23.206,"%",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Plomo","-","=",44,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Níquel","-","=",20,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Manganeso","-","=",1497,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Mercurio","-","=",0.09,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Hierro","-","=",133772,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Cromo","-","=",31,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Cadmio","-","=",0.16,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Zinc","-","=",148,"mg/kg PS",NA,"-","-",0
"L-N20","20/02/2024","10:00","LITORALES","Sedimentos","Cobre","-","=",48,"mg/kg PS",NA,"-","-",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Hexaclorobutadieno","-","<",0.1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Diclorometano","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Etilbenceno","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Tetracloroetileno (percloroetileno)","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Metilbenceno (Tolueno)","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Tricloroetileno","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Suma de Xilenos ( isómeros orto. meta. para)","-","<",3,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","1.2-Dimetilbenceno (o-Xileno)","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","m+p-xileno","-","<",2,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Nonilfenol","-","<",0.2,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Diurón","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Isoproturón","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Cibutrina","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Diclorvós","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Quinoxifeno","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Imidacloprid","-","<",10,"ng/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Indeno(1.2.3-cd)pireno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Acenaftileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Benzo(k)fluoranteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Naftaleno","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Criseno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Benzo(a)pireno","-","<",0.00017,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Fenantreno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Pireno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Benzo(b)fluoranteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Fluoranteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Benzo(e)pireno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Fluoreno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Aclonifeno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",8,"m",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Turbidez","-","=",0.89,"NTU",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",34.84,"USP",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.07,"USP",NA,"L","F",-25
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.21,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.22,"mg/l",NA,"L","F",-25
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",104,"%",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",103.6,"%",NA,"L","F",-25
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.24,"U. pH.",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.23,"U. pH.",NA,"L","F",-25
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",81.6,"%",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",84.4,"%",NA,"L","F",-25
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",16.35,"ºC",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",16.2,"ºC",NA,"L","F",-25
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Cobre","-","<",5,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Cromo","-","<",5,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Hierro","-","<",0.01,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Manganeso","-","<",0.01,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Zinc","-","<",9,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Benzo(a)antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Dibenzo(a.h)antraceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Acenafteno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Benzo(g.h.i)perileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Sólidos en suspensión","-","=",6.49,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",35,"m",NA,"L","F",-35
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","delta-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Epsilon-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Gamma-HCH (Lindano)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Isodrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Pentaclorobenceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Trifluralina","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Endosulfán","-","<",0.001,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Atrazina","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Terbutilazina","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Parafinas cloradas (Cloroalcanos(C10-C13))","-","<",0.2,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Clorpirifós (Clorpirifós etil)","-","<",0.005,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Cromo VI+","-","<",1.5,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Arsénico","-","<",7.5,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Selenio","-","<",3,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","1.1.1-Tricloroetano-Metilcloroformo","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","1.2-Dicloroetano","-","<",1,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Bifenox","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Aldrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","p-p' DDD","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","p-p' DDE","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","p.p-DDT","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Dieldrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Endosulfan I (alfa-endosulfan)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Endrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Endosulfan II (beta-endosulfan)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Perileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Hexaclorobenceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","4-(p-)nonilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Octilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","p-terc-octilfenol","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Pentaclorofenol","-","<",0.03,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Silicato","-","=",3.67,"µmol/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Ortofosfato","-","<",0.0152,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Nitrato","-","=",0.3906,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Amonio","-","<",0.0288,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Nitrito","-","<",0.0184,"mg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Plomo","-","<",0.39,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Di(2-etilhexil)ftalato (DEHP)","-","<",0.5,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","alfa-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","beta-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","22/05/2024","12:22","LITORALES","Aguas (Fisicoquímica)","Benceno","-","<",1,"µg/l",NA,"L","S",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Mercurio","-","=",0.06,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Hierro","-","=",46089,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Níquel","-","=",30,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Plomo","-","=",29,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","% Humedad","-","=",22.648,"%",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","% Arena","-","=",98.34,"%",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","% Materia orgánica","-","=",1.01,"%",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","% Limo/Arcilla","-","=",1.62,"%",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","% Grava","-","=",0.04,"%",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Potencial Redox","-","=",393,"mV",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Cobre","-","=",29,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Zinc","-","=",130,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Cadmio","-","=",0.16,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Cromo","-","=",42,"mg/kg PS",NA,"-","-",0
"L-O10","07/03/2024","10:15","LITORALES","Sedimentos","Manganeso","-","=",633,"mg/kg PS",NA,"-","-",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Epsilon-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Hexaclorobenceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Nonilfenol","-","<",0.2,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Diurón","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Isoproturón","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Isodrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Pentaclorobenceno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Trifluralina","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Endosulfán","-","<",0.001,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Atrazina","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Terbutilazina","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Parafinas cloradas (Cloroalcanos(C10-C13))","-","<",0.2,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Clorpirifós (Clorpirifós etil)","-","<",0.005,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Cromo VI+","-","<",1.5,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Arsénico","-","<",7.5,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Selenio","-","<",3,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Endosulfan II (beta-endosulfan)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","1.1.1-Tricloroetano-Metilcloroformo","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","1.2-Dicloroetano","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Benceno","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Hexaclorobutadieno","-","<",0.1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Diclorometano","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Etilbenceno","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Tetracloroetileno (percloroetileno)","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Metilbenceno (Tolueno)","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Tricloroetileno","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Suma de Xilenos ( isómeros orto. meta. para)","-","<",3,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","1.2-Dimetilbenceno (o-Xileno)","-","<",1,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","m+p-xileno","-","<",2,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Di(2-etilhexil)ftalato (DEHP)","-","<",0.5,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","4-(p-)nonilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Octilfenol","-","<",0.05,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","p-terc-octilfenol","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",14.05,"ºC",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Temperatura del agua","-","=",14.11,"ºC",NA,"L","F",-25
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.18,"U. pH.",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","pH","-","=",8.14,"U. pH.",NA,"L","F",-25
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Ortofosfato","-","=",0.0171,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Hierro","-","<",0.01,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Manganeso","-","<",0.01,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Imidacloprid","-","<",10,"ng/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",79.2,"%",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","% Transmisión de luz","-","=",80.4,"%",NA,"L","F",-25
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.86,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Oxígeno disuelto","-","=",8.1,"mg/l",NA,"L","F",-25
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",106.6,"%",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","% Saturación de oxígeno","-","=",98.1,"%",NA,"L","F",-25
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Disco de Secchi","-","=",10,"m",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",34.44,"USP",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Salinidad","-","=",35.42,"USP",NA,"L","F",-25
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Sólidos en suspensión","-","=",10.53,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Turbidez","-","=",1.39,"NTU",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Amonio","-","=",0.0373,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Nitrito","-","<",0.0184,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Nitrato","-","=",0.372,"mg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Profundidad máxima","-","=",35,"m",NA,"L","F",-35
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Endrin","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","alfa-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Silicato","-","=",2.22,"µmol/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Pentaclorofenol","-","<",0.03,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Cibutrina","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Diclorvós","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Quinoxifeno","-","<",0.01,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Mercurio","-","<",0.015,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Cadmio","-","<",0.06,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Perileno","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Gamma-HCH (Lindano)","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","delta-HCH","-","<",5e-04,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Cobre","-","<",5,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Cromo","-","<",5,"µg/l",NA,"L","S",0
"L-O10","06/02/2024","8:43","LITORALES","Aguas (Fisicoquímica)","Níquel","-","<",2.6,"µg/l",NA,"L","S",0
