"Sample.Point.Code","Date","Hour","Type","Subgroup","Parameter","Species","Operator","Value","Unit","Additional.information","Situation","Level","Depth"
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Centraloecetes kroyeranus","=",7e-04,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Diogenes curvimanus","=",20,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Diogenes curvimanus","=",0.2507,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Dipolydora commensalis","=",13,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Dipolydora commensalis","=",0.0037,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Echinocardium cordatum","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Echinocardium cordatum","=",0.8383,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Echinocyamus pusillus","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Echinocyamus pusillus","=",0.005,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Edwardsia sp.","=",10,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Edwardsia sp.","=",0.0077,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (densidad)","-","=",4.86,"bit/ind","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad máxima","-","=",5.46,"bit","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (biomasa)","-","=",0.48,"-","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Equitabilidad (densidad)","-","=",0.89,"-","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Índice biótico","-","=",1,"-","No contaminado","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Multimetric AZTI's Marine Biotic Index","-","=",1.07,"-","Muy Bueno","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Riqueza de especies","-","=",44,"Nº especies","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Abra alba","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Abra alba","=",0.0087,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Ampelisca brevicornis","=",27,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Ampelisca brevicornis","=",0.0353,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Ampelisca cavicoxa","=",73,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Ampelisca cavicoxa","=",0.0087,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Aphelochaeta sp.","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Aphelochaeta sp.","=",0.003,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Aponuphis brementi","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Aponuphis brementi","=",0.018,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Aricidea catherinae","=",13,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Aricidea catherinae","=",0.0037,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Bathyporeia elegans","=",27,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Bathyporeia elegans","=",0.0047,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Bathyporeia tenuipes","=",10,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Abundancia (biomasa)","-","=",1.4853,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Abundancia (densidad)","-","=",597,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Coeficiente biótico","-","=",1.147,"-","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Diversidad (biomasa)","-","=",2.62,"bit/g","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Eumida sp.","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Eumida sp.","=",7e-04,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Eurydice truncata","=",7,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Eurydice truncata","=",0.001,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Fabulina fabula","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Fabulina fabula","=",0.0127,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Galathowenia oculata","=",13,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Galathowenia oculata","=",0.0017,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Glycera tridactyla","=",13,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Glycera tridactyla","=",0.012,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Glycinde nordmanni","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Glycinde nordmanni","=",0.004,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Haplostylus lobatus","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Haplostylus lobatus","=",0.0033,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Haplostylus normani","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Haplostylus normani","=",0.002,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Magelona filiformis","=",20,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Magelona filiformis","=",0.0037,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Magelona johnstoni","=",33,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Magelona johnstoni","=",0.0237,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Mediomastus fragilis","=",33,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Mediomastus fragilis","=",0.0047,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Myriochele danielsseni","=",7,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Myriochele danielsseni","=",0.002,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nematoda","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nematoda","=",3e-04,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","NEMERTEA","=",23,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","NEMERTEA","=",0.0153,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nephtys cirrosa","=",27,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nephtys cirrosa","=",0.0553,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Nototropis falcatus","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Nototropis falcatus","=",0.0013,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Owenia fusiformis","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Owenia fusiformis","=",0.014,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Paradoneis armata","=",33,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Paradoneis armata","=",0.0127,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Poecilochaetus serpens","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Poecilochaetus serpens","=",0.0013,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Prionospio cristaventralis","=",33,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Prionospio cristaventralis","=",0.0253,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Prionospio pulchra","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Prionospio pulchra","=",0.0017,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Prionospio rikardoi","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Prionospio rikardoi","=",0.0027,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Scolelepis neglecta","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Scolelepis neglecta","=",0.0057,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Scoloplos typicus","=",13,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Scoloplos typicus","=",0.0417,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Sigalion mathildae","=",3,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Sigalion mathildae","=",0.0037,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spiochaetopterus costarum","=",23,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Spiochaetopterus costarum","=",0.0183,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spiophanes convexus","=",13,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Spiophanes convexus","=",0.005,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Spiophanes pulchram","=",7,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Spiophanes pulchram","=",0.0033,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Synchelidium haplocheles","=",7,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Synchelidium haplocheles","=",3e-04,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Urothoe pulchella","=",30,"Ind/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Urothoe pulchella","=",0.0153,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Biomasa","Bathyporeia tenuipes","=",0.0027,"g/m2","","-","-",0
"L-U10","01/03/2023","0:00","LITORALES","Macroinvertebrados","Densidad","Centraloecetes kroyeranus","=",7,"Ind/m2","","-","-",0
"L-UR20","24/10/2023","10:25","LITORALES","Fitoplancton","Clorofila A","-","=",0.45,"µg/l","","L","S",0
"L-UR20","24/10/2023","10:25","LITORALES","Fitoplancton","Clorofila A","-","=",0.72,"µg/l","","L","F",-25
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Clorofila A","-","=",0.48,"µg/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Clorofila A","-","=",0.77,"µg/l","","L","F",-25
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Abundancia (densidad)","-","=",64726,"Células/l","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Diversidad","-","=",3.26,"bit/cel","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Riqueza de especies","-","=",55,"Nº especies","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Asterionellopsis glacialis sp. compl.","=",0.58,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Biddulphia alternans","=",0.12,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Cerataulina pelagica","=",0.04,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Chaetoceros (Hyalochaete) spp.","=",0.2,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Chaetoceros affinis","=",0.16,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Chaetoceros curvisetus","=",0.12,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Chaetoceros decipiens/lorenzianus","=",0.3,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Chrysochromulina/Imantonia/Phaeocystis","=",2.124,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Corethron hystrix","=",0.06,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","CRYPTOPHYCOPHYTA 5-10 µm","=",1.062,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Dactyliosolen fragilissimus","=",0.28,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Dactyliosolen phuketensis","=",0.3,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Detonula pumila","=",0.42,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Dictyocha fibula","=",0.38,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Dinophysis infundibulum","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Ditylum brightwellii","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Guinardia flaccida","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Gyrodinium cf. flagellare","=",4.248,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Katodinium sp.","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Lauderia annulata","=",0.4,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Leptocylindrus convexus","=",0.38,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Leptocylindrus danicus/hargravesii","=",0.58,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Leucocryptos sp.","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Lithodesmium undulatum","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Meuniera membranacea","=",0.52,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Nitzschia longissima","=",0.22,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Octactis octonaria","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Oxytoxum gracile","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Oxytoxum scolopax","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Plagioselmis spp.","=",10.62,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Pleurosigma sp.","=",0.04,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Podolampas palmipes","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Pronoctiluca spinifera","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Prorocentrum dentatum","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Protoperidinium steinii","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Pseudo-nitzschia galaxiae","=",0.18,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Pseudo-nitzschia multistriata","=",0.4,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Pseudo-nitzschia spp. <5 µm","=",0.14,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Pseudo-nitzschia spp. >5 µm","=",0.46,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Rhizosolenia setigera f. setigera","=",0.14,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Rhizosolenia spp.","=",0.06,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Teleaulax minuta","=",19.116,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Thalassionema frauenfeldii","=",0.04,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Thalassionema nitzschioides","=",0.48,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Thalassionema sp.","=",0.08,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Thalassiosira sp. (cadena 10-20 µm)","=",0.78,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Torodinium sp.","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Tripos azoricus","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Tripos furca","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Tripos fusus","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Formas sin identificar (<=10 µm)","=",6.372,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","GYMNODINIALES <=20 µm","=",12.744,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","GYMNODINIALES >20 µm","=",0.02,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Gyrodinium sp. 20-50 µm","=",0.04,"cel/ml","","L","S",0
"L-UR20","23/11/2023","8:02","LITORALES","Fitoplancton","Nº células","Skeletonema sp. 5-10 µm","=",0.18,"cel/ml","","L","S",0
"L-UR20","20/04/2023","9:42","LITORALES","Fitoplancton","Clorofila A","-","=",0.51,"µg/l","","L","F",-25
"L-UR20","20/04/2023","9:42","LITORALES","Fitoplancton","Clorofila A","-","=",0.55,"µg/l","","L","S",0
"L-UR20","20/01/2023","8:15","LITORALES","Fitoplancton","Clorofila A","-","=",0.38,"µg/l","","L","F",-25
"L-UR20","20/01/2023","8:15","LITORALES","Fitoplancton","Clorofila A","-","=",0.38,"µg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Fitoplancton","Clorofila A","-","=",0.32,"µg/l","","L","S",0
"L-UR20","18/07/2023","9:56","LITORALES","Fitoplancton","Clorofila A","-","=",0.57,"µg/l","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","PENNALES 10-50 µm","=",0.02,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Clorofila A","-","=",0.45,"µg/l","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Clorofila A","-","=",0.49,"µg/l","","L","F",-25
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Skeletonema sp. 5-10 µm","=",2.832,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","PENNALES >50 µm","=",0.02,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","PENNALES <=10 µm","=",1.062,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Cerataulina pelagica","=",0.22,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Chaetoceros (Hyalochaete) spp.","=",0.08,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Chaetoceros anastomosans","=",0.18,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Chaetoceros curvisetus","=",0.02,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Chaetoceros socialis","=",0.04,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Chrysochromulina/Imantonia/Phaeocystis","=",20.178,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Dactyliosolen fragilissimus","=",0.708,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Dinobryon faculiferum","=",1.062,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Dinophysis acuminata","=",0.04,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Guinardia delicatula","=",0.06,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Guinardia flaccida","=",0.12,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Katodinium sp.","=",0.04,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Leptocylindrus convexus","=",11.151,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Leptocylindrus danicus/hargravesii","=",20.178,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Leucocryptos sp.","=",1.062,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Licmophora sp.","=",0.04,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Melosira nummuloides","=",0.06,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Nitzschia longissima","=",3.186,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Octactis speculum","=",0.02,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Pedinellales","=",1.062,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Plagioselmis spp.","=",11.682,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Proboscia alata","=",0.12,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Protoperidinium divergens","=",0.04,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Pseudo-nitzschia galaxiae","=",0.02,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Rhizosolenia spp.","=",0.708,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Striatella unipunctata","=",0.02,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Teleaulax gracilis","=",1.062,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Tetraselmis sp.","=",2.124,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Torodinium sp.","=",0.12,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Tripos furca","=",0.08,"cel/ml","","L","S",0
"L-UR20","18/05/2023","7:53","LITORALES","Fitoplancton","Nº células","Tripos lineatus","=",0.02,"cel/ml","","L","S",0
